place_id,place_name,review_id_hash,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,107e35bef2420e3751b2e5d23ee074fc,3,,4 months ago,2023-10-17 14:02:34.032815,"Hello Nabila, wed like to understand the reason behind your 3-star review. To help us improve and provide a better experience next time, kindly share your feedback with us at telltims@timhortonsindia.com. Our team is eager to address any areas of concern",4 months ago,2023-10-17 14:02:34.032815,0,2,,False,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,7f0e2a13803c78f880dd5434e73b2a3e,5,"Vibe is nice, staff is friendly and I like the quality of food they have.",4 months ago,2023-10-17 14:02:34.035815,"Hi Bhavana, your satisfaction is our mission. Were excited to welcome you back for another remarkable visit.",4 months ago,2023-10-17 14:02:34.035815,0,5,,False,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,363c4fd0d226e551b3dcfccf13fcafd5,2,"SERVICE: Despite having the dine out booked a day in prior, I was kept waiting for 20 minutes with no assistance or proper instructions. FOOD: Way to overpriced for what theyre serving (Brand included). Taste wise its decent. Nothing unique or wowwy!! Atmosphere: Ambience wise you can find lot better places/cafe around and there the food will definitely be better too. Wheelchair accessibility: Well they dont have it from what I can say.",4 months ago,2023-10-17 14:02:34.039814,"Hi Sunny, were sorry for any inconvenience you may have faced. To assist you better, please send your contact number and store location details to telltims@timhortonsindia.com along with your feedback. Our team is dedicated to ensuring you have a fantastic experience with us!",4 months ago,2023-10-17 14:02:34.039814,0,10,3,True,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,e871af0a88f5bde5853cacda9e539759,5,,4 months ago,2023-10-17 14:02:34.792171,"Hi Mukul, your rating motivates us to continue delivering top-notch experiences. We cant wait to serve you again soon.",4 months ago,2023-10-17 14:02:34.792171,0,52,333,True,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,83dfeb5c4f16644fa621a7893c700e88,5,Special mention:- Mr.Akash and Miss Nishtha,4 months ago,2023-10-17 14:02:34.796199,"Hello Romesh, your satisfaction is our mission. Were excited to welcome you back for another remarkable visit.",4 months ago,2023-10-17 14:02:34.796199,0,3,,False,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,7e087a177d37142e4dcd294e124a7513,5,,4 months ago,2023-10-17 14:02:34.800199,"Hi Aneesh, we appreciate your generous 5-star rating!",4 months ago,2023-10-17 14:02:34.800199,0,1,7,False,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,e25068e8e430f100fdf12fc465c366dc,5,"The first coffee shop since arriving in Mumbai, and Ive been a regular customer ever since. Terrific atmosphere, friendly and pleasant staff. The interior is clean and air conditioned. WIFI also available for patrons. Be sure to try their chicken rice bowl. Keep it up. Will definitely keep coming back! Well done and keep it up!",4 months ago,2023-10-17 14:02:34.803199,"Hi Kimani, were over the moon. Thank you for your support, and we look forward to exceeding your expectations on your next visit!",4 months ago,2023-10-17 14:02:34.803199,0,14,3,True,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,20916d93b79872dc12374c3e7d16e5bd,5,Nice place,4 months ago,2023-10-17 14:02:34.807204,"Hey Gaurav, a perfect 5-star rating! Thank you for your unwavering support. Were dedicated to keeping up the great work to make every visit special for you.",4 months ago,2023-10-17 14:02:34.807204,0,8,23,True,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,795070c1a5f7356f6ae0950dcf8e62c7,5,,4 months ago,2023-10-17 14:02:34.811204,"Hi Umesh,  youve made our day with your 5-star rating! Were committed to maintaining this level of excellence for your next visit. See you again soon for more memorable moments!",4 months ago,2023-10-17 14:02:34.811204,0,40,11,True,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,3ed8ff864103baf247dc52c552ccfd8c,5,Vegetarian options: The hot coffee was very nice. Food,4 months ago,2023-10-17 14:02:34.814173,"Hi Rebekah, your rating puts a smile on our faces. Were excited to have the opportunity to serve you again soon. Cheers to more wonderful moments together!",4 months ago,2023-10-17 14:02:34.814173,0,1,,False,Food,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,2a87b2a5c3eb1de5a66cdbfb9ce48cbb,5,"One of the best coffee places near Bandra.  Their Cold coffee is a must try, the staff is friendly",4 months ago,2023-10-17 14:02:34.818204,"Hi Kaiwalya, your satisfaction is our mission. Were excited to welcome you back for another remarkable visit.",4 months ago,2023-10-17 14:02:34.818204,0,127,118,True,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,6817b5f4a3ccc36ce8a934c6d52150e2,3,French Vanilla Paneer puff and Avocado Toast are great here Food,4 months ago,2023-10-17 14:02:34.822206,"Hi Lisha, your satisfaction is our mission. Were excited to welcome you back for another remarkable visit. Further, if theres anything specific youd like to address or share, please write to us at telltims@timhortonsindia.com. Your satisfaction is our priority, and were here to assist with any concerns you may have.",4 months ago,2023-10-17 14:02:34.822206,0,9,1,True,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,267b5ee197e18e652995e012acba922e,5,,4 months ago,2023-10-17 14:02:34.825209,"Hi Hemvi, your rating motivates us to continue delivering top-notch experiences. We cant wait to serve you again soon.",4 months ago,2023-10-17 14:02:34.825209,0,2,,False,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,a42050a6cfdd4c8ecb7a071397b40a4b,5,Nice Staff,4 months ago,2023-10-17 14:02:35.623197,"Hi David, your satisfaction is our mission. Were excited to welcome you back for another remarkable visit.",4 months ago,2023-10-17 14:02:35.623197,0,95,112,True,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,87a205fe0cad917999ec89e895beaf19,4,The atmosphere is nice and the maple donuts are delicious.,4 months ago,2023-10-17 14:02:35.627197,"Hi there, your satisfaction is our mission. Were excited to welcome you back for another remarkable visit.",4 months ago,2023-10-17 14:02:35.627197,1,23,162,True,Food,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,3cef8d11c6142a9aa5260c28136412f2,5,,4 months ago,2023-10-17 14:02:35.630713,"Hi Trushar, a perfect 5-star rating! Thank you for your unwavering support. Were dedicated to keeping up the great work to make every visit special for you.",4 months ago,2023-10-17 14:02:35.630713,0,5,,False,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,dcd432a9917c2f04a81adf4c6c58484a,2,Absolute rubbish over hyped place. The croissant had no taste and coffee was just about decent and the pastry was hard as stone.,4 months ago,2023-10-17 14:02:35.634713,"Hello Gaurang,  were sorry for any inconvenience you may have faced. To assist you better, please send your contact number and store location details to telltims@timhortonsindia.com along with your feedback. Our team is dedicated to ensuring you have a fantastic experience with us!",4 months ago,2023-10-17 14:02:35.634713,0,20,4,False,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,7e40e07a937b50c89443b7fbedf7c657,4,Location: Bandra Pricing: Expensive Parking facility: None Food quality: Very Good Staff behaviour: Average Overall Customer Service Experience: Average Expected a much better ambience given the brands strong presence in Canada. Seating capacity is not much..so youll be lucky if u get a personal table. Parking is a huge pain as they do not have reserved parking or valet parking service. Doughnuts are fantastic and so is the coffee. Quality of food is far better than Starbucks,4 months ago,2023-10-17 14:02:35.638712,"Hi Vikramjit, thanks for sharing your review, and we appreciate your feedback. Rest assured, your comments will be directed to the relevant team. If theres anything specific youd like to address or share, please write to us at telltims@timhortonsindia.com. Your satisfaction is our priority, and were here to assist with any concerns you may have.",4 months ago,2023-10-17 14:02:35.638712,0,103,632,True,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,ebb56ab09b242778379629fb06a8c15f,5,Great coffee and amazing service from Ubaid,4 months ago,2023-10-17 14:02:35.642713,"Hey Yohann, your satisfaction is our mission. Were excited to welcome you back for another remarkable visit.",4 months ago,2023-10-17 14:02:35.642713,0,5,,False,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,0459089e68e3fc7bd23e7e0b5d981a23,5,Great hospitality by ubaid,4 months ago,2023-10-17 14:02:35.645712,"Hey Raj, a million thanks for your rating! Were overjoyed that you had a great time during your visit. We cant wait to see you again soon for more delightful coffee experiences!",4 months ago,2023-10-17 14:02:35.645712,0,4,,False,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,b567ee4a938f5cb225d730791422d013,4,"Decent place...loved the large windows, tall ceiling and simple seating ( not cramped like most bandra joints) Tried the Coffee which was ok but not upto the hype. ( to be fair did not try the bagels or food yet) One of the items frozen french vanilla with expresso was quite  nice. Avoid the iced Java one....too sweet.",4 months ago,2023-10-17 14:02:35.649712,"Hey Saugata, thanks for sharing your remarks and we appreciate your feedback. We will make sure it reaches to the concerned team.",4 months ago,2023-10-17 14:02:35.649712,0,37,9,False,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,e8504ec2200b49b4023f6bcb7aaca36c,5,,4 months ago,2023-10-17 14:02:35.652712,"Hey Priyam, your rating motivates us to continue delivering top-notch experiences. We cant wait to serve you again soon.",4 months ago,2023-10-17 14:02:35.652712,0,,,,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,561fe7e5cb2759c57cf8f1002d57cfe6,5,Great beverage options & delicious snacking options too. Perfect spot for a quick catch up with a friend.,4 months ago,2023-10-17 14:02:35.656713,"Hey Elrica, were over the moon. Thank you for your support, and we look forward to exceeding your expectations on your next visit!",4 months ago,2023-10-17 14:02:35.656713,0,54,59,True,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,18c20c332a7a553e292f239bbb25bf25,4,Authentic coffee experience,4 months ago,2023-10-17 14:02:36.453247,"Hi Prashant, your satisfaction is our mission. Were excited to welcome you back for another remarkable visit.",4 months ago,2023-10-17 14:02:36.453247,0,187,2637,True,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,4d862f3c719abc53094c203a0360d41c,3,,4 months ago,2023-10-17 14:02:36.457246,"Hi Paul. wed like to understand the reason behind your 3-star review. To help us improve and provide a better experience next time, kindly share your feedback with us at telltims@timhortonsindia.com. Our team is eager to address any areas of concern.",4 months ago,2023-10-17 14:02:36.457246,0,47,325,True,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,746050b4ad598a085f15f5ff334415e5,4,,4 months ago,2023-10-17 14:02:36.461247,"Hi Nazneen, thanks a lot for your rating! We cant wait to welcome you back for another fantastic experience. Until then, take care!",4 months ago,2023-10-17 14:02:36.461247,0,175,4,True,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,e99d0b69447ce31b5038d05eb917ec59,1,Very disappointing..... I have been a great fan of Tim Hortons Middle East & europe... you guys are not even close to that taste and quality.... people coming here giving you 5 stars are all social media influencers and show offs without knowing the quality of a great brand... I had ordered an americano as you guys dont serve brewed coffee and it was nothing but hot water. Nescafe would have tasted better than your so-called arabica coffee.... And then ordered a chicken bagal which was very hard to chew and had to give my entire energy to break it into a bite..... had to throw the entire bagal.....which was a waste. Over all would give you a minus if had an option..... VERY DISAPPOINTING Should be going to Starbucks which is much much better in holding up there name and quality and matching up with the international standards.,4 months ago,2023-10-17 14:02:36.465246,"Hey Zakir, were sorry for any inconvenience you may have faced. To assist you better, please send your contact number and store location details to telltims@timhortonsindia.com along with your feedback. Our team is dedicated to ensuring you have a fantastic experience with us!",4 months ago,2023-10-17 14:02:36.465246,0,49,5,True,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,61cd85084b28a8a6469042eb67235951,5,,4 months ago,2023-10-17 14:02:36.468246,"Hey there, a million thanks for your 5-star rating!",4 months ago,2023-10-17 14:02:36.468246,0,17,,False,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,3215f4fbf1b81b3d772d8e14d40002d4,4,,4 months ago,2023-10-17 14:02:36.472246,"Hey Ashutosh, thanks a lot for your rating! We cant wait to welcome you back for another fantastic experience. Until then, take care!",4 months ago,2023-10-17 14:02:36.472246,0,2,9,False,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,cd294ccc44d4a90217b753b3cea83454,5,,4 months ago,2023-10-17 14:02:36.475246,"Hey Sriramkartik, we appreciate your generous 5-star rating!",4 months ago,2023-10-17 14:02:36.475246,0,8,3,True,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,070a4f6b0e61f43faf9b47c283aa3821,4,"Brought French vanilla latte it was good Tried their bagel chicken patty,it was utter rubbish the bread was stale and the chicken was salty,no value for money. Their Timbits were OK. Overall disappointing. We had the French vinalla over there and had the rest at home,so could not take it back.",4 months ago,2023-10-17 14:02:36.478246,"Hey Benroy, were disappointed that your recent experience fell short of expectations, and we appreciate your feedback. Rest assured, your comments will be directed to the relevant team. If theres anything specific youd like to address or share, please write to us at telltims@timhortonsindia.com. Your satisfaction is our priority, and were here to assist with any concerns you may have.",4 months ago,2023-10-17 14:02:36.478246,0,69,,True,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,7a44a21b486589b6153187ba8b0f26bd,5,,4 months ago,2023-10-17 14:02:36.482246,"Hey Ragini, were over the moon. Thank you for your support, and we look forward to exceeding your expectations on your next visit!",4 months ago,2023-10-17 14:02:36.482246,0,1,1,False,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,b67c0014e514fdfa21ed69d882d61db7,5,,4 months ago,2023-10-17 14:02:36.485245,"Hey Mrunmayi, a million thanks for your 5-star rating!",4 months ago,2023-10-17 14:02:36.485245,0,34,108,True,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,af088b94335eedda7ce529f3bb2ed4b8,5,,4 months ago,2023-10-17 14:02:37.178112,"Hey Ashok, a million thanks for your 5-star rating!",4 months ago,2023-10-17 14:02:37.178112,0,1,,False,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,0db0a928dbdb434bae313f91f9ee3c4b,5,,4 months ago,2023-10-17 14:02:37.182111,"Hi Mohit, we appreciate your generous 5-star rating!",4 months ago,2023-10-17 14:02:37.182111,0,,,,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,dfdee0ab1a095d8dd1b5b3c5a883437d,3,Ok food.,4 months ago,2023-10-17 14:02:37.186111,"Hey Aliasgar, thanks for your rating. Further, we request you to provide your valuable feedback at telltims@timhortonsindia.com. Your input is essential in helping us enhance your experience. Your satisfaction remains our top priority, and we are always available to address any questions or concerns you might have.",4 months ago,2023-10-17 14:02:37.186111,0,144,782,True,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,1067e252e4687ac8ea6ac0f614eb006d,4,"I recently had the pleasure of dining at Tim Hortons, and I must say it was quite an enjoyable experience overall. Heres a detailed breakdown of my visit: ** Food: 4/5 ** The food at Tim Hortons is a real treat for the taste buds. I started with their Frozen French Vanilla, and it did not disappoint. It had a smooth and rich vanilla flavor with just the right hint of coffee notes. Served over ice, it was a refreshing way to kick off my meal. For the main course, I tried two different sandwiches. First up was the Chicken & Cheese Melt Sandwich. The sourdough bread was the perfect canvas for the chunky spread of chicken, Cheddar, and grated cheese. It was grilled to perfection with a touch of garlic confit, and the combination of flavors was delightful. Next, I ventured into spicier territory with the Spicy Chicken Melt Sandwich. Again, the sourdough bread was spot on, but the addition of BBQ chicken, green chili, and sriracha sauce gave it a nice kick. While it was enjoyable, I found it slightly less impressive than the Chicken & Cheese Melt. To satisfy my sweet tooth, I ordered a Timbit Box of 10. This assortment of mini donut balls, known as Timbits, was a delightful mix of flavors. The blueberry-filled and chocolate-filled Timbits were my personal favorites, and the caramel crumble and cookies & cream varieties were equally scrumptious. I couldnt leave without trying one of Tim Hortons classic donuts, so I opted for the Boston Cream. This classic was filled with a luscious Boston Cream and dipped in a generous amount of chocolate sauce. While it was tasty, it didnt quite reach the same level of excellence as the sandwiches and Frozen French Vanilla. ** Service: 4/5 ** The service at Tim Hortons was efficient and friendly. The staff took my order promptly, and my food and beverages were prepared quickly. The employees were attentive and made sure I had everything I needed throughout my meal. ** Atmosphere: 3.5/5 ** Tim Hortons is more of a casual, grab-and-go kind of place rather than a sit-down restaurant. The atmosphere is clean and functional, with a focus on fast service. While it may not be the ideal spot for a romantic dinner, its a great place to grab a quick bite to eat or enjoy some coffee and donuts with friends. In conclusion, my visit to Tim Hortons was a satisfying experience. The food, particularly the sandwiches and Frozen French Vanilla, stood out as highlights. The service was efficient, and while the atmosphere was more on the casual side, it served its purpose well. If youre in the mood for tasty sandwiches and delightful coffee beverages, Tim Hortons is a solid choice.",4 months ago,2023-10-17 14:02:37.190110,"Hi Arzan, thank you for sharing your review, and we genuinely appreciate your feedback. Rest assured, we will ensure it is conveyed to the relevant team.",4 months ago,2023-10-17 14:02:37.190110,0,129,1299,True,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,f50662800d664041749b648b52d10a54,2,,4 months ago,2023-10-17 14:02:37.194110,"Hi Shraddha, wed like to understand the reason behind this rating so that we can improve our services. Please drop in your contact number and store location details at telltims@timhortonsindia.com along with your feedback, and our team will reach out to address it further.",4 months ago,2023-10-17 14:02:37.194110,0,,,,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,228cc82bcdf646a90dbd0148dd7bac50,2,,4 months ago,2023-10-17 14:02:37.197111,"Hi Ayesha, were interested in learning more about the reasons behind your low rating. Please provide your contact number and the location of the store at telltims@timhortonsindia.com, along with your feedback. Our team will contact you to address your concerns further.",4 months ago,2023-10-17 14:02:37.197111,0,152,16,False,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,dc279bada4ec88131ffab66fff252bf1,3,The place is big enough. The service is fast enough for a cafe. We order chicken tikka crossiant and coffee. The coffee was good but the food was not. The crossiant was very dry and flaky. We also ordered a donut and chocolate cake. The donut was good but the cake was dry. The staff just came and asked us on our experience. We mentioned our issues but no action was taken. We didnt expect the quality of food to be this average.,4 months ago,2023-10-17 14:02:37.200111,"Hey Saurabh, we appreciate your feedback. To address your concerns and enhance your experience, please send your contact number and store location details to telltims@timhortonsindia.com along with your feedback. Were here to make it right!",4 months ago,2023-10-17 14:02:37.200111,0,219,328,True,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,d67acd7c4bad7c763109601f90a037b0,5,Good ambience  but little pricey avacado should be mashed should have been crunchy,4 months ago,2023-10-17 14:02:37.203138,"Hey Rashmi, thank you for sharing your valuable feedback with us. We genuinely appreciate your remarks, and we will ensure that they are conveyed to the appropriate team.",4 months ago,2023-10-17 14:02:37.203138,0,11,17,False,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,6a439936e82b5cc2b6a6dd2947e59696,5,,4 months ago,2023-10-17 14:02:37.206142,"Hey Deep, your rating motivates us to continue delivering top-notch experiences. We cant wait to serve you again soon.",4 months ago,2023-10-17 14:02:37.206142,0,20,1,True,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,f8750cabea63006d5de06bd2f8f4a9e0,1,"I visited Tim Hortons for the first time , and I must say, it was a letdown. The coffee(Frozen french vanilla with expresso )was overpriced and tasted mediocre at best. The ambiance was more Instagram-friendly than cozy. Definitely not worth the hype.",4 months ago,2023-10-17 14:02:37.210138,"Hey Anish, were sorry to hear about your experience. Please provide us with your contact number and store location details at telltims@timhortonsindia.com, along with your feedback. Our team is here to ensure your next visit is exceptional!",4 months ago,2023-10-17 14:02:37.210138,0,15,11,True,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,e764377f519adeb9b171a013c4e505e0,4,,4 months ago,2023-10-17 14:02:38.131307,"Hi Dimpi, thanks a lot for your rating! We cant wait to welcome you back for another fantastic experience. Until then, take care!",4 months ago,2023-10-17 14:02:38.131307,0,36,45,True,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,611ec2bb30be4eb371822441ef45ff1f,2,,4 months ago,2023-10-17 14:02:38.135286,"Hello there, were interested in learning more about the reasons behind your low rating. Please provide your contact number and the location of the store at telltims@timhortonsindia.com, along with your feedback. Our team will contact you to address your concerns further.",4 months ago,2023-10-17 14:02:38.135286,0,141,1083,True,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,e2e859d3586fcf37e3dc97224d9c31e8,5,,4 months ago,2023-10-17 14:02:38.138288,"Hi Ian, your rating motivates us to continue delivering top-notch experiences. We cant wait to serve you again soon.",4 months ago,2023-10-17 14:02:38.138288,0,9,4,True,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,7458a1da4259337b28ecf22be1c72e31,1,"Good ambience. The drinks here are good but the food here is below standards because of the way it had been made. . I ordered for a cream Cheese bagel and a chicken bagel. I was served stale bagels, the cream cheese was served separately like a stone in a bowl, couldnt even be scooped out to spread on the bagel. Both The bagels were stale as ever. The chicken bagel had a chicken cutlet inside the mince had a slight mix of red chilli flakes and salt, bland as ever. I asked to replace the bagels and i was given a replacement of stale bagels again, with absolutely no regret on the counter staff serving me. The second time it was placed on my table with a look of irritation like she is doing the customer a favour. The service and quality here does not deserve a rating. Very poor quality. A very disappointed customer .",4 months ago,2023-10-17 14:02:38.142296,"Hi Ayesha, were sorry to hear about your experience. Please provide us with your contact number and store location details at telltims@timhortonsindia.com, along with your feedback. Our team is here to ensure your next visit is exceptional!",4 months ago,2023-10-17 14:02:38.142296,0,7,,False,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,c2725f7b6de1faad7f9a7017d7cf53f3,5,Had a great cappuccino and a cheese & mushroom melt on sourdough bread which was really good Vegetarian options: Good vegetarian options available here.,4 months ago,2023-10-17 14:02:38.145287,Hello Sunil! a million thanks for your rating! Were overjoyed that you had a great time during your visit. We cant wait to see you again soon for more delightful coffee experiences!,4 months ago,2023-10-17 14:02:38.145287,0,174,184,True,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,3253d46c8780f66828374090e4c32f9f,5,"Very clean place, delicious fresh food. Staff very friendly and the service was fantastic. I recommend Tim Horton Bandra! Sapna was fantastic & helpful",4 months ago,2023-10-17 14:02:38.148288,"Hi Kate , were over the moon. Thank you for your support, and we look forward to exceeding your expectations on your next visit!",4 months ago,2023-10-17 14:02:38.148288,0,10,,False,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,2f03a8456025f2e511d9d963c8ae2180,5,,4 months ago,2023-10-17 14:02:38.152288,"Hey there, youve made our day with your 5-star rating! Were committed to maintaining this level of excellence for your next visit. See you again soon for more memorable moments!",4 months ago,2023-10-17 14:02:38.152288,0,17,,True,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,0068f5f58457bbb7ab47b74bcc79f4ea,2,,4 months ago,2023-10-17 14:02:38.154288,"Hello there, were interested in learning more about the reasons behind your low rating. Please provide your contact number and the location of the store at telltims@timhortonsindia.com, along with your feedback. Our team will contact you to address your concerns further.",4 months ago,2023-10-17 14:02:38.154288,0,3,,False,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,ac32ad102eb17a5080d0b8fbde4df0b7,4,,4 months ago,2023-10-17 14:02:38.158289,"Hi Edwin, thank you for leaving us a rating! Hoping to serve you again in the future.",4 months ago,2023-10-17 14:02:38.158289,0,10,2,True,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,427b66d7839fba8a4573fda1401d9f1a,2,,4 months ago,2023-10-17 14:02:38.161293,"HiKavya, wed like to understand the reason behind this rating so that we can improve our services. Please drop in your contact number and store location details at telltims@timhortonsindia.com along with your feedback, and our team will reach out to address it further.",4 months ago,2023-10-17 14:02:38.161293,0,1,1,False,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,ca5fae401df70c439214f85cffb579f8,5,,4 months ago,2023-10-17 14:02:38.849281,"Hi Smit, a million thanks for your 5-star rating!",4 months ago,2023-10-17 14:02:38.849281,0,3,,False,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,77d82601148207a61be8e2f7fe3c0793,5,,4 months ago,2023-10-17 14:02:38.852280,"Hey Hemu, thanks a lot for your rating! We cant wait to welcome you back for another fantastic experience. Until then, take care!",4 months ago,2023-10-17 14:02:38.852280,0,5,3,False,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,37f99a2751004d7bd35ee08b20e2fe13,5,,4 months ago,2023-10-17 14:02:38.856280,"Hey Amit, we appreciate your generous 5-star rating!",4 months ago,2023-10-17 14:02:38.856280,0,2,,False,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,d1e975f265c54ee2f5cbdee647b4e856,5,,4 months ago,2023-10-17 14:02:38.859281,"Hi Sandeep, youve made our day with your 5-star rating! Were committed to maintaining this level of excellence for your next visit. See you again soon for more memorable moments!",4 months ago,2023-10-17 14:02:38.859281,0,2,,False,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,de7bfae15558987cdcbd1ec4e2c23bff,5,,4 months ago,2023-10-17 14:02:38.862283,Hello Govind! your rating puts a smile on our faces. Were excited to have the opportunity to serve you again soon. Cheers to more wonderful moments together!,4 months ago,2023-10-17 14:02:38.862283,0,2,,False,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,0f62bbe4c4cc5c1e079e3d74bf7a0051,4,My first experience.. n it s nice,4 months ago,2023-10-17 14:02:38.866281,"Hey Nisha, thanks a lot for your remarks! We cant wait to welcome you back for another fantastic experience. Until then, take care!",4 months ago,2023-10-17 14:02:38.866281,0,3,,False,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,8807292a4c413f050dcc35b19dcb6712,1,,4 months ago,2023-10-17 14:02:38.869279,"Hi Ravish, wed like to understand the reason for rating us low. Please drop in your contact number and store location details at telltims@timhortonsindia.com along with your feedback, and our team will reach out to address it further.",4 months ago,2023-10-17 14:02:38.869279,0,17,2,True,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,3f6399924c047bca1cd6083eddfb3768,5,,4 months ago,2023-10-17 14:02:38.873280,"Hey Khadija, a million thanks for your 5-star rating!",4 months ago,2023-10-17 14:02:38.873280,0,14,,False,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,21394d18cd988aad27d15b3533cd953c,5,very good service,4 months ago,2023-10-17 14:02:38.876277,"Hey Anurag, youve made our day with your 5-star remarks! Were committed to maintaining this level of excellence for your next visit. See you again soon for more memorable moments!",4 months ago,2023-10-17 14:02:38.876277,0,8,,False,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,7067a756ce46480251876b24390ad349,5,,4 months ago,2023-10-17 14:02:38.880276,"Hey Tanishq, a million thanks for your rating! Were overjoyed that you had a great time during your visit. We cant wait to see you again soon for more delightful coffee experiences!",4 months ago,2023-10-17 14:02:38.880276,0,1,,False,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,2809b79772283a8e6a33cf4eb5822a80,4,Everything is good The avocado toasts bread was not toasted but the taste was superb We had a good time. Food : 3/5,4 months ago,2023-10-17 14:02:39.668467,"Hey Ruhanghiz, thanks a lot for your rating, and we appreciate your feedback. Hope to serve you again soon.",4 months ago,2023-10-17 14:02:39.668467,0,2,,False,,
ChIJpUd6bdXJ5zsROgojdto2ahU,Tim Hortons,9c1fdd52003d9903444e7444282fd959,4,,4 months ago,2023-10-17 14:02:39.673467,"Hey there, thanks a lot for your rating! We cant wait to welcome you back for another fantastic experience. Until then, take care!",4 months ago,2023-10-17 14:02:39.673467,0,45,2,True,,
